# shape 27 27
# i j real imag
    17     12  9.5474759877273358e-04  5.5721567694437995e-06
    17     13  2.4093366281148964e-05 -3.9235430130833626e-05
    17     14 -7.3639624160516367e-04 -7.2379765752396893e-03
    17     15  2.4590640910485129e-04  2.8078728398339943e-03
    17     16 -4.7514653247833962e-10 -2.4496933804933349e-09
    17     17  1.0845457773590392e+00 -7.6107515351557011e-11
    17     18 -7.8229434623647509e-02  2.6966029750285556e-08
    17     19  1.7140042897155264e-07 -6.8354517589070136e-06
    17     20  4.7989796795573468e-04  6.8373786004014388e-05
    17     21  8.1006109534879933e-04  1.1608141363400230e-04
    17     22  1.3402906875637038e-07  5.0588140790575731e-07
    17     23 -8.4397401462463667e-08  2.0349910896632609e-07
    17     24 -1.5037706355757981e-04  3.7792962670884860e-04
    17     25 -7.0013572971083550e-06  4.7710348727581401e-05
    17     26 -7.2923993063990847e-03 -2.1470473520295665e-03
    17     27 -2.8895270249568606e-03 -8.5075498996155382e-04
    18      1  1.5726130029682460e-10  2.4916833532560133e-09
    18      2 -4.7706749270147805e-04  1.6911651805756437e-03
    18      3 -1.4968569310441993e-02  5.3722582266456556e-02
    18      4  6.9755574335326226e-10  9.9152018793937394e-09
