# AMAT exchange matrix
# mode pw_only
# implementation full_grid_only
# response_basis TODO
# shape 28 28
# q_ext 0.000000000000 0.333333333333 0.000000000000
# vasp_storage 0
# i j real imag
    15     10 -4.6632289174692184e-06 -1.1749376961062602e-06
    15     11  6.4410364493714198e-05 -6.0309668509826676e-04
    15     12 -2.1921689850639700e-03  2.3667517926127174e-02
    15     13 -1.3740469596460207e-05 -1.0488562304561434e-05
    15     14 -8.2761155577464524e-02  3.0811733804951205e-07
    15     15  0.0000000000000000e+00  0.0000000000000000e+00
    15     16  5.7289598991322617e-04  1.5244402672482298e-05
    15     17 -1.3064767930791570e-06 -1.0893678827367736e-05
    15     18  1.8160840483322840e-04  1.7199082844406750e-03
    15     19  3.9038370035832313e-05 -5.8899363476696057e-04
    15     20  1.0371398197822024e-04  6.4357653085699365e-06
    15     21  1.2085802820938937e-03 -1.9169053714867539e-02
    15     22  3.1363927300130674e-03  1.8445257002426590e-04
    15     23 -1.4127931876794500e-04  5.5756276130695877e-05
    15     24 -1.6381673368074767e-04 -4.6997033864776622e-05
    15     25 -3.7114331742967186e-03 -1.0821143067632690e-03
    15     26  2.4489537051014618e-04 -1.5469154374292298e-03
    15     27 -9.8615918906870155e-05 -3.0247034300054378e-05
    15     28 -2.9313614086786616e-03 -8.9911878405522241e-04
    16      1 -1.3791759386877190e-03 -1.0684257742326396e-03
    16      2 -6.0190948887844649e-06 -6.3145661609563761e-06
    16      3 -4.4868036653728563e-06 -4.7041380699609533e-06
    16      4  8.4200545159592186e-06 -6.4290611594742375e-05
    16      5 -8.0574060462821563e-06 -2.2824432145243234e-06
    16      6 -4.7485645763495002e-06 -1.3429529709185324e-06
    16      7  2.5565660568746834e-05 -9.8857355984129767e-06
    16      8  4.8870536933341848e-06  1.2798855176484289e-05
    16      9 -1.0930342782597494e-04 -2.8629537799940781e-04
    16     10  4.4733783360971319e-05  9.2840229107962540e-06
    16     11 -3.2673542190984120e-06  4.0399359149406264e-05
    16     12  5.3400633002172065e-05 -8.0813594873112163e-04
    16     13 -6.6674656209914592e-06 -4.8160607345174410e-06
    16     14  1.0949237439451676e-04 -2.9140633517482404e-06
    16     15 -6.4967938445486444e-05  1.7295112927658194e-06
    16     16  0.0000000000000000e+00  0.0000000000000000e+00
    16     17 -1.0243131628460482e-06 -6.9692266503986544e-06
    16     18 -2.7282964274121822e-07 -2.0690650531870397e-06
    16     19 -1.8783195656306826e-05  4.7648822219797818e-04
    16     20  1.5940593449427769e-05 -2.2672811507628989e-07
    16     21  1.8978525977548103e-05 -5.4810747031689214e-04
    16     22  1.8491748783291074e-05 -1.6544928260284771e-06
    16     23  6.7487094632779937e-05 -2.8947581673043346e-05
