# shape 27 27
# i j real imag
    14     10  3.4477944215835941e-07  8.7178735091194089e-08
    14     11 -1.3208001751480893e-06  1.2366181501807309e-05
    14     12  4.0507607132000399e-05 -3.7928963084950517e-04
    14     13  3.3197501364312230e-05  2.5348720947040394e-05
    14     14  2.3063365032058325e+00 -7.3754138598148468e-11
    14     15  8.6980352831491178e-02  1.2210154283182886e-03
    14     16  4.4398030379398511e-05  1.1203972086375365e-05
    14     17 -7.4870778232499335e-04  7.3589860376862808e-03
    14     18 -3.3952146461989563e-04  3.3371379430069577e-03
    14     19  2.4816963994497288e-06  6.2630080829101745e-07
    14     20  1.2511909522441134e-05 -5.0487516834051372e-05
    14     21 -1.9144163698650089e-05  7.7234105449251273e-05
    14     22  6.7041281593259108e-07 -3.4031908871862169e-07
    14     23 -3.5928154500157201e-05 -1.9414274370349337e-05
    14     24  1.2066667694999684e-03  6.2904189654457501e-04
    14     25  6.1588298678053753e-06  1.5538029473803606e-06
    14     26 -7.9136348771181704e-05  1.9377327735982275e-04
    14     27 -1.4949306698738829e-04  3.6604325912317152e-04
    15      1  1.3610689844060117e-05  5.6854674320847819e-07
    15      2 -7.5284501923807493e-04 -2.8595183381910366e-04
    15      3 -2.1996355907211149e-02 -8.2661482598023195e-03
    15      4 -1.9014322885405839e-05 -4.5069402353343615e-06
    15      5 -1.3025871108014538e-04  3.2736669656461658e-04
    15      6 -6.5312118191457750e-03  1.6414132377458403e-02
    15      7 -8.3680001091251504e-06 -1.9857235666050823e-06
    15      8 -3.9016086899883737e-04  1.6141789638805647e-03
    15      9 -1.2044252629339079e-02  4.9841887816344389e-02
    15     10 -7.8723399939915144e-06 -1.8688804325045377e-06
    15     11 -3.1921117461346905e-05  3.4463121586965774e-04
    15     12 -1.5469035176050945e-03  1.6700978937878953e-02
    15     13 -6.8439023501288380e-06 -5.0734708721995584e-06
    15     14  8.6980352831491178e-02 -1.2210154283182886e-03
    15     15  2.6013761505597452e+00 -6.1901627783356918e-13
    15     16 -3.9464967137383789e-05 -9.3698660802171238e-06
    15     17  2.4842089010344279e-04 -2.8365909009746251e-03
    15     18  8.2655343028633210e-03 -9.4379902011871422e-02
    15     19 -4.7000806809883765e-05 -1.1158861926420037e-05
    15     20  1.3517480950924509e-05 -5.8026601165099360e-05
    15     21  1.6098313022307000e-03 -6.9081783119626650e-03
    15     22 -1.8522234609038454e-05  5.2175142106052602e-06
    15     23  1.2066667694999691e-03  6.2904189654457621e-04
    15     24 -4.3069234373616545e-02 -2.1672273637786076e-02
    15     25 -9.2001902449385229e-05 -2.1839965159458145e-05
    15     26  1.3596934631016414e-04 -3.4676613884708897e-04
    15     27  2.5038853259929691e-03 -6.3855867379049641e-03
    16      1 -1.6213254583938466e-03  3.4229816091500693e-05
    16      2  8.4917906868206888e-09  1.1399239896711208e-09
    16      3  4.9649790286435284e-09 -1.6518848491549113e-09
    16      4  1.9971843610250891e-04 -5.9927777174022222e-08
    16      5 -2.6790976495291088e-10  1.0351767127600229e-09
    16      6  9.3522492006579477e-10  9.1365252810294186e-09
    16      7 -3.5439502550477594e-04  7.7320326000291060e-08
    16      8 -2.1082941643665265e-08  5.3027774294723272e-06
    16      9 -1.1992662876244081e-07  2.9921855880682126e-05
    16     10  2.4607065989029370e-04 -5.1083118301879822e-08
    16     11  6.0221335675191912e-09 -2.2665224470702793e-08
    16     12 -6.2577136280177702e-07 -2.3016350106460980e-06
    16     13 -7.1376614004195491e-03 -3.0590306105587051e-03
    16     14  4.4398030379398511e-05 -1.1203972086375365e-05
    16     15 -3.9464967137383789e-05  9.3698660802171238e-06
    16     16  2.8430371451994105e+00 -8.4189297505447948e-11
    16     17 -3.2128345584752361e-10  5.2792840107351996e-09
    16     18  2.4784944725980759e-09 -3.3252418242683374e-11
    16     19 -3.4714723822793842e-04  1.2454022272751812e-07
    16     20  7.8034913636509938e-07  7.4210272070512564e-06
    16     21  1.9880377097954975e-06  1.4037479532455026e-05
    16     22  1.8784966275025929e-04 -8.0575295390977785e-05
    16     23  8.6176914845392342e-07  2.1733495360876175e-07
    16     24 -1.9014322885405155e-05 -4.5069402353341718e-06
    16     25 -8.0425405226868165e-03  1.0100945430113014e-06
    16     26 -6.6950348958364488e-06  4.7336832357853529e-05
    16     27 -5.8310319275391933e-06  4.1243997647662451e-05
    17      1 -1.2744772288212258e-09  9.0658824157974991e-09
    17      2 -4.5382486361587252e-04  1.6087710946356784e-03
    17      3 -4.8737626544692765e-04  1.7492052183236699e-03
    17      4 -2.6790976495668722e-10  1.0351767127720315e-09
    17      5 -1.6702414191771969e-05 -5.0086537512057888e-06
    17      6  1.3363138265335979e-04  4.0071912825634941e-05
    17      7  6.3886095991236627e-07 -4.3577609121378145e-06
    17      8  4.9471133013264757e-04  7.4670263874345011e-05
    17      9  8.4008404992182953e-04  1.2675126525809970e-04
    17     10 -3.8623089319104449e-08  2.8488848660381624e-07
    17     11  2.9126483355900950e-05  1.7186223878891696e-07
    17     12  8.8904471490605706e-04  5.0988320300449306e-06
    17     13  2.1485893009214310e-05 -3.4989335392441670e-05
    17     14 -7.4870778232499335e-04 -7.3589860376862808e-03
    17     15  2.4842089010344279e-04  2.8365909009746251e-03
    17     16 -3.2128345584752361e-10 -5.2792840107351996e-09
    17     17  1.0841097167797833e+00 -7.5847279074736610e-11
    17     18 -7.7183147532884328e-02  1.5353810272247611e-08
    17     19  3.9595984104659598e-07 -8.0306112944251465e-06
    17     20  4.9583879322297230e-04  7.0607344508352940e-05
    17     21  8.7231367580057131e-04  1.2490502628013017e-04
    17     22  1.4301258990544884e-07  5.3942150036328072e-07
    17     23 -9.5456974093422553e-07  2.3041680929960694e-06
    17     24 -1.3025871108014644e-04  3.2736669656462179e-04
    17     25 -6.1179351651974932e-06  4.1689941314560824e-05
    17     26 -7.4430974128172414e-03 -2.1914162692826668e-03
    17     27 -2.9364798953738862e-03 -8.6457945109879577e-04
    18      1  2.3841828542646072e-10  4.0292492365783883e-09
    18      2 -4.8867692868006629e-04  1.7323173840796979e-03
    18      3 -1.5759606813672177e-02  5.6561636258207461e-02
    18      4  9.3522491989237512e-10  9.1365252816987698e-09
